id,kode_provinsi,nama_provinsi,bps_kode_kabupaten_kota,bps_nama_kabupaten_kota,nama_merk,produk_dihasilkan,tahun
759,32,JAWA BARAT,3273,KOTA BANDUNG,JUNI’S COFFEE,"1 KOPI ARABICA
2 KOPI ROBUSTA",2019
760,32,JAWA BARAT,3273,KOTA BANDUNG,"JUSTIN NATURAL     
",KECAP MANIS  ,2019
761,32,JAWA BARAT,3273,KOTA BANDUNG,JW INDUSTRIES,"1. MADU ODENG PAHIT
2. MADU ODENG MANIS
3. MADU TERNAK",2019
762,32,JAWA BARAT,3273,KOTA BANDUNG,"KABUYUTAN
",GALENDO,2019
763,32,JAWA BARAT,3273,KOTA BANDUNG,"KAIDA
","1 BAWANG GORENG ORIGINAL
2 BAWANG GORENG TERI PEDAS
3 BAWANG PUTIH GORENG
",2019
764,32,JAWA BARAT,3273,KOTA BANDUNG,KANGENIN RIDWANALLOH,"1. KACANG BAWANG
2. KACANG TELUR
3. KACANG ATOM
4. ENTING ENTING KACANG
5. KACANG METE PANGGANG
6. KACANG METE MADU
7. KACANG ALMON PANGGANG
8. KACANG METE KEJU EBI
9. KACANG ALMOND MADU
10. KACANG BOGOR GORENG
11. KACANG BOGOR KEJU EBI
12. KACANG KORO GORENG
13. KACANG KORO KEJU EBI
14. KACANG KORO 
",2019
765,32,JAWA BARAT,3273,KOTA BANDUNG,"KARTING CAKE& COOKIES
","1. BOLU STANDAR
2. BROWNIES PANDAN KEJU
3. BROWNIES COKELAT KEJU
4. BOLU GULUNG ORIGINA
5. BOLU GULUNG MOCHANOUGAT
6. KUE ULANG TAHUN
7. BOLU KETAN 
8. KASTANGEL
9. NASTAR KEJU
10. NASTAR STROBERI
11. NASTAR JAGUNG
12. NASTAR JERUK
13. PUTRI SALJU
14. COOKIES WIJEN STRAWBERRY
15. CORN FLAKES COOKIES
16. COOKIES PEANUT
17. COOKIES DOMINO
18. COOKIES KARAKTER
19. COOKIES GLASUR
20. BOLA PASIR
21. BANANA COOKIES
22. BLUEBERRY COOKIES
23. STRAWBERRY COOKIES
24. CERES COOKIES",2019
766,32,JAWA BARAT,3273,KOTA BANDUNG,"KAYUNGYUN

",ABON IKAN,2019
767,32,JAWA BARAT,3273,KOTA BANDUNG,KEBUNNYA AKI & NIN,"1. KERUPUK MIE ORIGINAL
2. KERUPUK MIE PEDAS
3. KERUPUK MIE GOSONG
4. KERUPUK STIK UDANG",2019
768,32,JAWA BARAT,3273,KOTA BANDUNG,"KEDAI QU
",RISOLES BEKU,2019
769,32,JAWA BARAT,3273,KOTA BANDUNG,KERIPIK KANG E’ED,"KERIPIK KENTANG 
1. RASA KAMPUNG
2. RASA KAMPUNG HAREUDANG
3. RASA KAMPUNG KARUHUN
4. RASA ETNIK
",2019
770,32,JAWA BARAT,3273,KOTA BANDUNG,"KHUMAIRA PRODUCTION
","1. KERIPIK PISANG
2. KERIPIK TALAS
3. KERIPIK UBI
4. SALE PISANG",2019
771,32,JAWA BARAT,3273,KOTA BANDUNG,KICHI,"1. ALMOND MILK
2. HAZELNUT MILK
3. PISTACHIO MILK
4. ALMOND BUTTER
",2019
772,32,JAWA BARAT,3273,KOTA BANDUNG,"KIESYA
",PUDING SEDOT,2019
773,32,JAWA BARAT,3273,KOTA BANDUNG,KIRIPIK DEUDEUIEUN,"1. KIRIPIK SINGKONG ORIGINAL
2. KIRIPIK SINGKONG BALADO
3. KIRIPIK SINGKONG KEJU
4. KIRIPIK SINGKONG JAGUNG BAKAR
5. KIRIPIK SINGKONG PEDAS
6. KIRIPIK PISANG ORIGINAL
",2019
774,32,JAWA BARAT,3273,KOTA BANDUNG,KMRUYUK SNACK ,"1. SISTIK (RASA BALADO, JAGUNG MANIS, KEJU)
2. PANGSIT (RASA BALADO, JAGUNG MANIS, KEJU)
3. KERIPIK (RASA BALADO, JAGUNG MANIS, KEJU)
",2019
775,32,JAWA BARAT,3273,KOTA BANDUNG,"KOKAYA FOOD AGROTIANSYAH

","1. YOGHURT RASA LECI
2. YOGHURT RASA STRAWBERRY
3. YOGHURT RASA ANGGUR
4. YOGHURT RASA MELON
5. YOGHURT RASA MANGGA
6. YOGHURT RASA DURIAN
7. YOGHURT RASA MOCA
8. YOGHURT RASA GREENTEA
9. YOGHURT RASA ORIGINAL
10. YOGHURT RASA TARO",2019
776,32,JAWA BARAT,3273,KOTA BANDUNG,"KOKIPRO

 

","1. SILKY PUDDING POWDER RASA GREEN TEA
2. SILKY PUDDING POWDER RASA THAI TEA
3. SILKY PUDDING POWDER RASA COKLAT
4. SILKY PUDDING POWDER RASA MATCHA
5. SILKY PUDDING POWDER RASA CAPPUCINO
6. SILKY PUDDING POWDER RASA BANANA
7. SILKY PUDDING POWDER RASA PINNEAPPLE
8. SILKY PUDDING POWDER RASA PEACH
9. SILKY PUDDING POWDER RASA ORANGE
10. SILKY PUDDING POWDER RASA PUSSION FRUIT
11. SILKY PUDDING POWDER RASA KIWI
12. SILKY PUDDING POWDER RASA PEPPERMINT
13. SILKY PUDDING POWDER RASA VANILLA BLUE
14. SILKY PUDDING POWDER RASA MANGO
15. SILKY PUDDING POWDER RASA LYCHEE
16. SILKY PUDDING POWDER RASA STRAWBERRY
17. SILKY PUDDING POWDER RASA GUAVA
18. SILKY PUDDING POWDER RASAHONEYDEW
19. SILKY PUDDING POWDER RASA SOURSOUP
20. SILKY PUDDING POWDER RASA COCOPANDAN
21. SILKY PUDDING POWDER RASA GRAPE
22. SILKY PUDDING POWDER RASA MUNGBEANS
23. SILKY PUDDING POWDER RASA BUBBLE GUM
24. SILKY PUDDING POWDER RASA DURIAN
25. SILKY PUDDING POWDER RASA BLACK FOREST
26. SILKY PUDDING POWDER RASA APPLE
27. SILKY PUDDING POWDER RASA BUTTERMILK",2019
777,32,JAWA BARAT,3273,KOTA BANDUNG,"KOPI HOLA

","1. CAFFE LATTE
2. CAPPUCINO
3. KOPI SUSU
4. MOCCACINO
5. THAI TEA
6. GREENTEA LATTE
7. RED VELVET LATTE
8. BANANA LATTE
9. MOJITO LEMON
10. MOJITO RASPBERRY
11. MOJITI GREEN APLLE
12. MOJITO BLUE CARACAO",2019
778,32,JAWA BARAT,3273,KOTA BANDUNG,"KOPI RAMI

",KOPI ARABICA & KOPI ROBUSTA,2019
779,32,JAWA BARAT,3273,KOTA BANDUNG,"KOPIKITA JAWARA NUSANTARA

","1 KOPI EARTHY GAYO
2 KOPI LINTHONG
3 KOPI MANDHAILING
4 KOPI KARO
5 KOPI MINANG SOLOK
6 KOPI SINGGALANG
7 KOPI  KERINCI
8 KOPI JAMBI KAYU ARO
9 KOPI HONEY SEMENDO
10 KOPI WANAGIRI
11 KOPI DERAJAT GARUT
12 KOPI MANGLAYANG
13 KOPI FRESH CIWIDEY
14 KOPI PANGALENGAN
15 KOPI GUNUNG  HALU
16 KOPI GUNUNG  HALIMUN
17 KOPI GEULIS KAMOJANG
18 KOPI RENGGANIS
19 KOPI JAWA IJEN
20 KOPI BOLO RAUNG
21 KOPI KINTAMANI
22 KOPI DARK FLORES
23 KOPI MAMANA NOSU
24 KOPI TORAJA
25 KOPI PAPUA VALLEY
26 KOPI GREEN PUNTANG
",2019
780,32,JAWA BARAT,3273,KOTA BANDUNG,"KRIUK
","1. REMPEYEK KACANG
2. REMPEYEK REBON
3. KERIPIK PISANG
4. KERIPIK KENTANG",2019
781,32,JAWA BARAT,3273,KOTA BANDUNG,"KUBIAS

","1. BOLU VANILLA 
2. BROWNIES
3. RAINBOW CAKE
4. BOLU TAPE
5. BOLU KUKUS
6. KUE ULANG TAHUN
7. ROTI COKELAT
8. ROTI KEJU
9. ROTI MENTEGA KEJU
10. ROTI SAYUR",2019
782,32,JAWA BARAT,3273,KOTA BANDUNG,"KUDIMON

","1. KASTANGEL STICK ALMOND
2. OAT COOKIES
3. BUTTER STICK ALMOND
4. PALM COOKIES
5. CHOCO STICK ALMOND
6. MOUSE CAKE
7. BROWNIES
8. ROTI TAWAR
9. ROTI GANDUM
10. ROTI ABON
11. ROTI SOSIS
12. ROTI PIZZA
13. CRISPY ALMOND
14. KASTANGE",2019
783,32,JAWA BARAT,3273,KOTA BANDUNG,KUE BALOK BROWNIES X-JATI,"1. KUE BALOK ORIGINAL : ORIGINAL, KEJU, KISMIS, OREO, KACANG, NUTELLA
2. KUE BALOK BROWNIES : ORIGINAL, KEJU, KISMIS, OREO, KACANG, NUTELLA
3. KUE BALOK GREENTEA : ORIGINAL, KEJU, KISMIS, OREO, KACANG, NUTELLA
",2019
784,32,JAWA BARAT,3273,KOTA BANDUNG,KUE BALOK SI CINTA,"1. KUE BALOK ORIGINAL
2. KUE BALOK BROWNIES
3. KUE BALOK KEJU
4. KUE BALOK DOUBLE CHEESE
5. KUE BALOK GREEN TEA KEJU
6. KUE BALOK GREEN TEA COKLAT
7. KUE BALOK SPECIAL
",2019
785,32,JAWA BARAT,3273,KOTA BANDUNG,KUE KETAPANG IBU ETY,"KUE KETAPANG, EGG ROLL",2019
786,32,JAWA BARAT,3273,KOTA BANDUNG,"KUE SI MANIEZ

","1. BROWNIES CHEESECAKE
2. BROWNIES CADBURY
3. BOLU MARMER
4. PUDING MILO OREO",2019
787,32,JAWA BARAT,3273,KOTA BANDUNG,"KURNIA
",SAGU MUTIARA DAN PACAR CINA,2019
788,32,JAWA BARAT,3273,KOTA BANDUNG,"KURNIA

","1 SEDAP MALAM
2 JAMUR KUPING
3 KACANG HIJAU
4 KACANG TANAH
5 KACANG KEDELAI
6 POPCORN
7 ASEM BULAT
8 ASEM KOTAK
9 BIJI PALA
10 CENGKEH
11 JINTAN
12 KEMIRI BIJI
13 KETUMBAR BIJI
14 MERICA BIJI
15 MERICA BUBUK
16 SELASIH
17 BUNGA LAWANG
18 KAYU MANIS
19 KAPULAGA
20 KAYU MANIS BUBUK
21 SUKADE",2019
789,32,JAWA BARAT,3273,KOTA BANDUNG,"KURNIA

","1. SEDAP MALAM
2. JAMUR KUPING
3. KACANG HIJAU
4. KACANG TANAH
5. KACANG KEDELAI
6. POPCORN
7. ASEM BULAT
8. ASEM KOTAK
9. BIJI PALA
10. CENGKEH
11. JINTAN
12. KEMIRI BIJI
13. KETUMBAR BIJI
14. MERICA BIJI
15. MERICA BUBUK
16. SELASIH
17. BUNGA LAWANG
18. KAYU MANIS
19. KAPULAGA
20. KAYU MANIS BUBUK",2019
790,32,JAWA BARAT,3273,KOTA BANDUNG,"KWT SAUYUNAN
","1. KERIPIK BAYAM MERK BAYAM KRIUK
2. KERIPIK  BAWANG MERK SAUYUNAN
3. SISTIK BAYAM MERAH MERK SAUYUNAN ",2019
791,32,JAWA BARAT,3273,KOTA BANDUNG,"KWT SAUYUNAN
","1. JAHE INSTAN MERK JAPRITAN
2. KUNYIT ASAM MERK KUNYIT ASAM SAUYUNAN 
3. BANDREK SUSU JAHE MERAH MERK BANDREK SUJAME",2019
792,32,JAWA BARAT,3273,KOTA BANDUNG,"KWT SAUYUNAN
",BOLU KETAN,2019
793,32,JAWA BARAT,3273,KOTA BANDUNG,"KWT SAUYUNAN
","1. BOLU KENTANG
2. BOLU KENARI",2019
794,32,JAWA BARAT,3273,KOTA BANDUNG,"LAUQU  MBAFIE

","1. PEPES IKAN BANDENG TANPA DURI
2. BANDENG ISI
3. OTAK-OTAK IKAN
4. TAHU TEPUK IKAN
5. SIOMAY IKAN
6. BATAGOR IKAN
7. PEPES IKAN TENGGIRI
8. PEPES IKAN BARAKUDA MINCE/ LUMAT
9. BASO IKAN
10. PINDANG IKAN BANDENG",2019
795,32,JAWA BARAT,3273,KOTA BANDUNG,LE BROWN,"1. BROWNIES PANGGANG KEJU
2. BROWNIES PANGGANG ALMOND
3. BROWNIES PANGGANG COKLAT
4. BROWNIES PANGGANG QUATRO (BENG-BENG, OREO, KISMIS, CHOCOCHIPS)",2019
796,32,JAWA BARAT,3273,KOTA BANDUNG,LE FAVO  ,"AYAM GEPREK RASA :
1. CRISPY ORIGINAL
2. BBQ
3. KEJU
4. SAMBAL MATAH
5. KUAH TOM YAM 
6. SAMBEL GOANG KEMANGI",2019
797,32,JAWA BARAT,3273,KOTA BANDUNG,LILI,"1. KERUPUK PALEMBANG
2. PILUS",2019
798,32,JAWA BARAT,3273,KOTA BANDUNG,LIMA ARTHA FOOD,"1. CUANKI INSTAN
2. SEBLAK INSTAN
3. BACIWIT",2019
799,32,JAWA BARAT,3273,KOTA BANDUNG,"LINGGA PASTRY

","1. PUFF PASTRY
2. KASTANGEL
3. COKLAT  COOKIES
4. SAGU KEJU
5. PUTRI SALJU
6. COKLAT  COOKIES
7. PUTRI PUTIH
8. BOLA COKLAT
9. LIDAH KUCING
10. PASTRY COOKIES
11. CONFLAKE COKLAT
12. PIE SUSU
13. SUS KERING
14. BROWNIES PANGGANG
15. BAGELEN
16. BOLU KEJU
17. BOLU  TAPE
18. CHEESE ROLL
19. PISANG BOLEN
20. CROISANT
21. ROTI MANIS RASA : 1.COKLAT 2.STRAWBERRY, SUSU, KEJU, PISANG, CREAM CHEESE",2019
800,32,JAWA BARAT,3273,KOTA BANDUNG,"MACEUH FOOD
","1. MERICA BUBUK HITAM
2. MERICA BUBUK PUTIH",2019
801,32,JAWA BARAT,3273,KOTA BANDUNG,MAHASIN SINERGI,"1 SAMBAL BAWANG GORENG ORIGINAL
2 SAMBAL BAWANG KERING
",2019
802,32,JAWA BARAT,3273,KOTA BANDUNG,MAHESWARA PERSADA,"1. HAVANA MOCKTAIL
2. SUNRISE MOCKTAIL
3. BLUE OCEAN MOCKTAIL
4. LA DIVA MOCKTAIL
5. FRUCHIZ MOCKTAIL
6. UNDER THE SEA MOCKTAIL
7. BUNAKEN MOCKTAIL
8. PARAHYANGAN MOCKTAIL
9. SUMMER MOCKTAIL
10. SPRINKLE MOCKTAIL
11. LEMON BREEZE
12. HERB BREEZE
13. PINEAPPLE BREEZE
14. MANGO BREEZE
15. STRAWBERRY BREEZE
16. SUMMER BREEZE
17. GRAPE BREEZE
18. JAVA BREEZE
19. ORANGE BREEZE
20. DAZZLING FRUIT
21. DAZZLING VE
22. DAZZLING PUNCH
23. HAWAI CHEESE
24. SPARKLING PINK LEMONADE
25. SPARKLING GREEN LEMONADE
26. SPARKLING OCEAN
27. MANGO THAI
28. MANGO TANGO
29. FRUIT JUICE
30. RAINBOW MOCKTAIL
31. MAGIC LEMONADE
32. BERRY BLOW IONIC
33. MCPUNCH
34. MAGIC MOCKTAIL
35. FANTASTIC FRUIT
36. FANTASTIC VE
37. RAINBOW VE
38. THAI TEA SEAWEED
39. GREEN TEA SEAWEED
40. FROYO
41. CASCARA LEMONADE
42. TEH TARIK
43. MILK TEA
44. PAPANDAYAN TEA
45. JASMINE TEA
46. CHEESE TEA
47. POWER BOOSTE TEA
48. COFFEE LATTE
49. TIRAMISU COFFEE
50. CHOCOLATE DRINK
51. FRUIT MILK
52. CHEESE MILK
53. PUYO MILK
54. PUDOT MILK
55. MANGO SAGOT
56. SOYA MILK
57. FRUIT JUICE
58. VE JUICE
59. FRUIT ISOTONIK
60. KUNYIT ASAM
61. BERAS KENCUR
62. KELOR HERES
63. MANGOSTEEN POWDER
64. BUBBLEMIX
65. CINGCAU GREEN MILK
66. CINGCAU BLACK MILK
67. KOPI TARIK
68. COFFEE MILI
69. CHOCOLATTE MILI
70. HERBS MILK
71. CENCHEESE
72. CORN CHEESE MILK
73. GIRLY HERES
74. BANDREK
75. WEDANG JAHE
76. BEER PLETOK
77. BAJIGUR",2019
803,32,JAWA BARAT,3273,KOTA BANDUNG,MAMATA,"1. SAMBAL GOANG
2. SAMBAL HIJAU
3. SAMBAL GEPREK
",2019
804,32,JAWA BARAT,3273,KOTA BANDUNG,"MANG AJAH

",CUANKI INSTAN,2019
805,32,JAWA BARAT,3273,KOTA BANDUNG,"MARFEE FOOD
","1. MARTABAK MANIS
2. MARTABAK TELUR AYAM
3. MARTABAK TELUR SAPI
4. MARTABAK KERING KEJU
5. MARTABAK KERING COKLAT
6. MARTABAK KERING COKLAT KEJU
7. MARTABAK KERING KEJU KACANG
8. MARTABAK KERING GREEN TEA KEJU
9. MARTABAK KERING KACANG COKLAT
10. MARTABAK KERING OVOMALTINE
11. MARTABAK KERING OREO CHEESE CREAM
12. MAKARONI PANGGANG
13. KUE NASTAR
14. KUE KEJU KASTANGELS
15. KUE PUTRI SALJU
16. LIDAH KUCING
17. ALMOND CRISPY ORIGINAL
18. ALMOND CRISPY COKLAT KEJU
19. ALMOND CRISPY GREEN TEA KEJU
20. ALMOND CRISPY MOCCA CHEESE",2019
806,32,JAWA BARAT,3273,KOTA BANDUNG,"MAYA PRODUCTION
","1. COKLAT PRALIN
2. LONTAR PAPUA TOPPING KEJU
3. LONTAR PAPUA TOPPING COKLAT
4. LONTAR PAPUA TOPPING CHOCOMALTINE
5. LONTAR PAPUA ORIGINAL
6. JALANGKOTE
7. KLAPERTAART
8. ROTI MAROS",2019
807,32,JAWA BARAT,3273,KOTA BANDUNG,"MBAHMAN

",BLACK GARLIC,2019
808,32,JAWA BARAT,3273,KOTA BANDUNG,"MEDINA PRODUCTION
",NUGGET  AYAM,2019
809,32,JAWA BARAT,3273,KOTA BANDUNG,"MISTER ABEE

",KERUPUK SEBLAK,2019
810,32,JAWA BARAT,3273,KOTA BANDUNG,MNF 69 Q’TA,"1 BATAGOR IKAN
2 ABON IKAN
3 BASO IKAN
4 SISTIK IKAN
5 SAMBEL TERBANG",2019
811,32,JAWA BARAT,3273,KOTA BANDUNG,"MNF 69 Q’TA
",MOCHI ROLL,2019
812,32,JAWA BARAT,3273,KOTA BANDUNG,MOENZ FOOD,"1 PEMPEK LENJER
2 PEMPIK KAPA[ SELAM
3 PEMPEK ADAAN
4 PEMPEK KULIT
5 PEMPEK TELUR
6 PEMPEK KRISPY
7 PEMPEK ISI SOSIS
8 PEMPEK ISI KEJU
9 PEMPEK ISI UDANG KERING
10 PEMPEK ISI PEPAYA
11 PEMPEK ISI SNGKONG
12 TEKWAN
13 MODEL
14 RUJAK TAHU
15 BURGO
16 CELIMPUNGAN
17 LAKSAN",2019
813,32,JAWA BARAT,3273,KOTA BANDUNG,"MR. BEMBI

",BUMBU PECEL,2019
814,32,JAWA BARAT,3273,KOTA BANDUNG,"MY JAYASTIN

","1. EGGROLL WIJEN
2. EGGROLL COKLAT
3. EGGROLL STRAWBERRY
4. EGGROLL KEJU
5. EGGROLL CINAMON
6. EGGROLL PANDAN
7. PASTEL MINI KERING COKLAT
8. PASTEL MINI KERING KEJU
9. PASTEL MINI KERING REBON
10. CHEESESTICK
11. NASTAR
12. KASTENGEL
13. CHOCOCHIP
14. KURMA KACANG
15. CANDY POP",2019
815,32,JAWA BARAT,3273,KOTA BANDUNG,N3 LUSYE,"ULEN KETAN  :
1. RASA ORIGINAL
2. RASA AYAM RICA
3. RASA RENDANG AYAM
4. RASA OPOR AYAM
5. RASA ONCOM PEDAS
6. RASA ONCOM
",2019
816,32,JAWA BARAT,3273,KOTA BANDUNG,"NADIBA

","1. KEBAB LIBANIS
2. KEBAB GORENG
3. MOLEN KEBAB
4. STICK KEJU
5. ROTI MARYAM POLOS
6. ROTI MARYAM DAGING
7. LASAGNA
8. PISANG KEJU COKLAT
9. ROTI GORENG
10. KROKET BELANDA
11. KEBAB DURIAN
12. KHAMIR KEJU
13. BROWNIES
14. PANADA
15. DONAT
16. BAKSO GORENG
17. MARTABAK DAGING
18. PIZZA
19. SAMBOSA
20. SOSIS ROLL MOZARELLA
21. CHICKEN KATSU
22. RISOLES
23. CHIZ CAKE
24. ES KRIM GORENG
25. PEMPEK
26. PUDING ROTI
27. MAKARONI SCHOTEL",2019
817,32,JAWA BARAT,3273,KOTA BANDUNG,"NADISA


","1. BASO DAGING SAPI
2. BASO DAGING AYAM",2019
818,32,JAWA BARAT,3273,KOTA BANDUNG,NAMIRA,"KERIPIK PARE :
1 RASA ORIGINAL
2 RASA KEJU
3 RASA BARBEQUE
4 RASA AYAM BAWANG 
5 RASA BALADO
6 RASA JAGUNG BAKAR
7 RASA RUMPUT LAUT
",2019
819,32,JAWA BARAT,3273,KOTA BANDUNG,"NASI LIWET AMANDA

",TIMBEL,2019
820,32,JAWA BARAT,3273,KOTA BANDUNG,NDN MUSTOFA,"1. MUSTOFA ORIGINAL
2. MUSTOFA PEDAS",2019
821,32,JAWA BARAT,3273,KOTA BANDUNG,NENG AI,"1. BACENG
2. BONPITONG
",2019
822,32,JAWA BARAT,3273,KOTA BANDUNG,NIK NOK,"1 KUE NASTAR
2 KUE KEJU
",2019
823,32,JAWA BARAT,3273,KOTA BANDUNG,"NINA  FOOD

","1. DIMSUM AYAM
2. ROLADE
3. BAKSO ACI
4. BAPAU
4.1 BAPAU ISI DAGING AYAM
4.2 BAPAU ISI COKLAT
4.3 BAPAU ISI KEJU
4.4 BAPAU ISI KACANG HIJAU
4.5 BAPAU KACANG MERAH",2019
824,32,JAWA BARAT,3273,KOTA BANDUNG,"NIRIAS SNACK

","1. NASTAR
2. KASTENGEL
3. PUTRI SALJU
4. KUE SEMPRIT
5. CHOCOCHIP
6. LIDAH KUCING
7. COKLAT KACANG
8. KUE KACANG
9. PUKIS
10. BOLU PISANG
11. BOLU KETAN
12. BOLU KARAMEL
13. SUS ISI VLA
14. KUE GOODTIME
15. SAGU KEJU
16. CORNFLAKE
17. BOLEN
18. SEROJA MANIS
19. SEROJA ASIN
20. AGAR KERING
21. BOLU KERING
22. ROTI COKLAT
23. ROTI KACANG",2019
825,32,JAWA BARAT,3273,KOTA BANDUNG,NISKALA RASI ,"1. DOUGH PIZZA
2. DOUGH DONAT
3. DOUGH ROTI 
4. DONUT TOPPING :
4.1. GULA TEPUNG 
4.2. GULA PALM 
5. ROTI MANIS ISI : 
5.1.  COKLAT 
5.2.  KEJU
5.3.  MARGARINE
6. CAKE MARMER
7. CAKE KETAN HITAM
",2019
826,32,JAWA BARAT,3273,KOTA BANDUNG,"NITUTY COOKIES
","1. ALMOND CHEESE
2. BLACK GOUDA
3. BLUEBERRY COOKIES
4. CHEESY CRIPS
5. CHOCO BALL
6. CHOCO CHEESE
7. CHOCO LOVERS
8. BANANA COOKIES
9. COFFE CREAM
10. GOUDA CHEESE
11. GREENTEA BURRY
12. JAPANESE GREEN TEA
13. KAASTENGELS
14. KAASTENGELS SPECIAL
15. KAKI KAMBING
16. KATETONG BLACKFOREST
17. KATETONG KEJU
18. LEMON CHEESE CREAM
19. NASTAR CENGKEH
20. NASTAR KEJU
21. NASTAR SPESIAL
22. PALM CHEESE
23. PICO MEDE
24. PINKY CHEESE
25. PUTRI SALJU KEJU
26. PUTRI SALJU MEDE
27. SAGU COKLAT
28. SAGU KEJU
29. SAGU PANDAN
30. SALE CHEESE
31. SPICY PIZZA
32. TRIPLE CHEESE
33. TOBLERON CHIP
34. TUTTY FRUITY
35. RED TRUFFEL
36. BLUE VELVET
37. CHEESY BITES
38. KIWI COOKIES
39. NASTAR KABAYAN
40. SNOW WHITE
41. BROWNIES ORIGINAL
42. BROWNIES KITKAT
43. BROWNIES OREO
44. BROWNIES CREAM 
45. CHEESE
46. BROWNIES NUTTELA
47. BROWNIES OVOMALTINE
48. BROWNIES CHEDDAR
49. BROWNIES BLUEBERRY
50. BROWNIES GREENTEA
51. BROWNIES MATCHA KITKAT
52. BROWNIES MILO CHEESE
53. TIRAMISU COOKIES
54. FRUIT COKLAT
55. CHOCO MEDE
56. CHOMED CRISP ",2019
827,32,JAWA BARAT,3273,KOTA BANDUNG,NOMIMONO,"1. YOGURT STROBERI
2. YOGURT LECI
3. YOGURT MANGO
4. YOGURTSALAD FRUITPUNCH
5. YOGURT MOKA
6. YOGURT VANILLA
7. YOGURT MELON
",2019
828,32,JAWA BARAT,3273,KOTA BANDUNG,"NONYOES 
",ABON ONCOM ,2019
829,32,JAWA BARAT,3273,KOTA BANDUNG,"NYAI KERANG

","1. KERIPIK KULIT LUMPIA RASA ORIGINAL
2. KERIPIK KULIT LUMPIA RASA KEJU
3. KERIPIK KULIT LUMPIA RASA BBQ
4. KERIPIK KULIT LUMPIA RASA COKLAT
5. KERIPIK KULIT LUMPIA RASA PEDAS
",2019
830,32,JAWA BARAT,3273,KOTA BANDUNG,"OMAR FOOD INDONESIA
","1 KERUPUK IKAN
2 KERUPUK KULIT IKAN
3 KERUPUK TULANG IKAN
4 PILUS
5 KERIPIK PISANG
6 KERIPIK BAYAM
7 KERIPIK WORTEL
8 KERIPIK CUMI
9 SALE PISANG
10 RANGINANG
11 KACANG BAWANG
12 KACANG THAILAND
13 KACANG BANDUNG
14 MAKARONI
15 KERUPUK UDANG",2019
831,32,JAWA BARAT,3273,KOTA BANDUNG,PAMS NUGGET,"1. NUGGET AYAM
2. BOLA-BOLA AYAM",2019
832,32,JAWA BARAT,3273,KOTA BANDUNG,PAWON DE’AWI,"1. SAMBAL BAWANG ORIGINAL (LEVEL 1,2,3)
2. SAMBAL BAWANG TERI MEDAN (LEVEL 1,2,3)
3. SAMBAL BAWANG CUMI (LEVEL 1,2,3)
4. SAMBAL BAWANG PETE (LEVEL 1,2,3)
5. SAMBAL HEJO ORIGINAL (LEVEL 1,2,3)
6. SAMBAL HEJO TERI MEDAN (LEVEL 1,2,3)
7. SAMBAL HEJO CUMI  (LEVEL 1,2,3)
8. SAMBAL TERASI (LEVEL 1,2,3)
9. SAMBAL ROA (LEVEL 1,2,3)
10. SAMBAL TONGKOL (LEVEL 1,2,3)
",2019
833,32,JAWA BARAT,3273,KOTA BANDUNG,"PD. KEMBAR JAYA
","1. OPAK RASA ORIGINAL
2. OPAK RASA PEDAS",2019
834,32,JAWA BARAT,3273,KOTA BANDUNG,"PEJUANG KOPI WAROENG BAKO ( PKWB )

",KOPI DAN BANDREK,2019
835,32,JAWA BARAT,3273,KOTA BANDUNG,"PEMPEK PALEM
","1. PEMPEK LENJER
2. PEMPEK TELOR
3. PEMPEK ADAAN
4. PEMPEK KAPAL SELAM
5. TEKWAN",2019
836,32,JAWA BARAT,3273,KOTA BANDUNG,PISCES,WINGKO BABAT,2019
837,32,JAWA BARAT,3273,KOTA BANDUNG,"PO LHIN
","1 KENTANG MUSTOPA ORIGINAL
2 KENTANG MUSTOPA PEDAS
3 SAMBEL GORENG TERI KACANG
4 KENTANG SAROK",2019
838,32,JAWA BARAT,3273,KOTA BANDUNG,POWCORN GRANOLA,"1 GRANOLA ORIGINAL
2 GRANOLA GREEN TEA
3 GRANOLA COKLAT",2019
839,32,JAWA BARAT,3273,KOTA BANDUNG,PRO NATURLITE ANTAPANI,"1 SARI KURMA MERK AJWA
2 SARI KURMA MERK AMAERA
3 SARI KURMA MERK TAMR
4 MADU MERK MINA",2019
840,32,JAWA BARAT,3273,KOTA BANDUNG,"PT. GEMILANG PERSADA BOGA
","1. BUMBU NASI INSTAN KEBULI
2. BUMBU NASI INSTAN BIRYANI
3. BUMBU NASI INSTAN MANDHI
4. BUMBU DAGING
5. BUMBU KAMBING BAKAR",2019
841,32,JAWA BARAT,3273,KOTA BANDUNG,PUTRI,"1. NASTAR
2. KASTANGELS
3. COKLAT MEDE 
4. SAGU KEJU
5. PUTRI SALJU
6. KUE KACANG
7. KUE COKLAT",2019
842,32,JAWA BARAT,3273,KOTA BANDUNG,PUTRI SARI,"1. NASTAR
2. KAASTENGELS
3. COKLAT MEDE
4. SAGU KEJU
5. PUTRI SALJU
6. KUE KACANG
7. KUE COKLAT
8. BOLU KUKUS GULA MERAH
9. BOLU MARMER
10. BOLU KEJU 
",2019
